Apellido,Personas,Porcentaje
CHIROLDES,81,0.00
JAIKEL,81,0.00
LANZONI,81,0.00
ONIL,81,0.00
ROIG,81,0.00
SALABLANCA,81,0.00
ALMANZOR,80,0.00
BADO,80,0.00
MONTANARO,80,0.00
PAIZ,80,0.00
ROMANO,80,0.00
RUSSELL,80,0.00
VILLEDA,80,0.00
HOOKER,79,0.00
MAXWELL,79,0.00
MILLON,79,0.00
NASSAR,79,0.00
TOVAR,79,0.00
VERGARA,79,0.00
AGUIRRES,78,0.00
BRADE,78,0.00
FORD,78,0.00
MYERS,78,0.00
ÑURINDA,78,0.00
CHAMBERS,77,0.00
FONTANA,77,0.00
LEFEBRE,77,0.00
LUPARIO,77,0.00
MOORE,77,0.00
ROGERS,77,0.00
TABORDA,77,0.00
AYALES,76,0.00
BUCARDO,76,0.00
FENNELL,76,0.00
GOICOECHEA,76,0.00
GOLFIN,76,0.00
LAO,76,0.00
LORENZO,76,0.00
PARKINSON,76,0.00
SIMON,76,0.00
SPENCE,76,0.00
BABB,75,0.00
GATICA,75,0.00
IZABA,75,0.00
MARTEN,75,0.00
PLATERO,75,0.00
ARMIJO,74,0.00
DUNCAN,74,0.00
FERGUSON,74,0.00
HUNTER,74,0.00
INCERA,74,0.00
LONDOÑO,74,0.00
LUTZ,74,0.00
PARREAGUIRRE,74,0.00
PITTY,74,0.00
REQUENES,74,0.00
SINCLAIR,74,0.00
TAFALLA,74,0.00
VIETO,74,0.00
ALDECOBA,73,0.00
ARMAS,73,0.00
BIANCO,73,0.00
DAILEY,73,0.00
ESPINACH,73,0.00
FAIT,73,0.00
SANARRUCIA,73,0.00
ARISTA,72,0.00
BARKER,72,0.00
BARZUNA,72,0.00
BUSTILLOS,72,0.00
CANET,72,0.00
CEN,72,0.00
GALVAN,72,0.00
GARDELA,72,0.00
LY,72,0.00
MC FARLANE,72,0.00
PARKER,72,0.00
STEINVORTH,72,0.00
BENAMBURG,71,0.00
BERGER,71,0.00
BREALEY,71,0.00
GAIRAUD,71,0.00
HAMILTON,71,0.00
LEMUS,71,0.00
PETERS,71,0.00
PORTOCARRERO,71,0.00
SANDIGO,71,0.00
SHAW,71,0.00
TRISTAN,71,0.00
USAGA,71,0.00
BARRAGAN,70,0.00
BEIRUTE,70,0.00
CANTERO,70,0.00
COB,70,0.00
DEGRACIA,70,0.00
GUIER,70,0.00
MAFFIOLI,70,0.00
MULLINS,70,0.00
RIVEL,70,0.00
SANTIESTEBAN,70,0.00
STANLEY,70,0.00
TELLERIA,70,0.00
CARBONI,69,0.00
CARIT,69,0.00
DUQUE,69,0.00
GALAN,69,0.00
HAUG,69,0.00
LEYTON,69,0.00
LOSTALO,69,0.00
REAL,69,0.00
VELA,69,0.00
YANG,69,0.00
YODER,69,0.00
ALBERTAZZI,68,0.00
ARQUIN,68,0.00
CASTELLANOS,68,0.00
ESPINAL,68,0.00
EWERS,68,0.00
MONGRIO,68,0.00
MONTALVAN,68,0.00
OLIVA,68,0.00
ROCA,68,0.00
TORO,68,0.00
URCUYO,68,0.00
USEDA,68,0.00
VINCENTI,68,0.00
BAILEY,67,0.00
BAUTISTA,67,0.00
BENAVENTE,67,0.00
BERROTERAN,67,0.00
BLAS,67,0.00
CARTER,67,0.00
CASTAÑO,67,0.00
DENGO,67,0.00
FRANCESCHI,67,0.00
GALO,67,0.00
MAGAÑA,67,0.00
SALOMON,67,0.00
SEGREDA,67,0.00
UBILLA,67,0.00
VIACHICA,67,0.00
AJU,66,0.00
BUCHANAN,66,0.00
CHAMBERLAIN,66,0.00
COLOMBARI,66,0.00
DENNIS,66,0.00
DODERO,66,0.00
FRUTOS,66,0.00
HAY,66,0.00
MEDAGLIA,66,0.00
PACO,66,0.00
PAGANI,66,0.00
PERLA,66,0.00
PORTA,66,0.00
SERRATO,66,0.00
SHARPE,66,0.00
WALSH,66,0.00
APESTEGUI,65,0.00
DALEY,65,0.00
DORADO,65,0.00
ECHEVERRI,65,0.00
ESTEBAN,65,0.00
FULLER,65,0.00
KIM,65,0.00
NORORI,65,0.00
OSEJO,65,0.00
PARINI,65,0.00
PRAVIA,65,0.00
RIMOLA,65,0.00
AGUIAR,64,0.00
ARBUSTINI,64,0.00
AREAS,64,0.00
ARELLANO,64,0.00
BLANDO,64,0.00
BULGARELLI,64,0.00
CLAUDEL,64,0.00
JURADO,64,0.00
ORTUÑO,64,0.00
PAGUAGA,64,0.00
PIZA,64,0.00
POTOSME,64,0.00
RYAN,64,0.00
SHEDDEN,64,0.00
TOVAL,64,0.00
ALMENDAREZ,63,0.00
BAUDRIT,63,0.00
BETANCUR,63,0.00
CEBALLOS,63,0.00
CERRATO,63,0.00
ESCOE,63,0.00
ESPELETA,63,0.00
GUDIÑO,63,0.00
LAINEZ,63,0.00
MAFFIO,63,0.00
OSPINO,63,0.00
PORTER,63,0.00
QUEZADA,63,0.00
RIMOLO,63,0.00
ROW,63,0.00
SUNSIN,63,0.00
TORIBIO,63,0.00
VICENTE,63,0.00
ACHI,62,0.00
BAGNARELLO,62,0.00
BALMA,62,0.00
BRISTAN,62,0.00
CARACAS,62,0.00
CHOW,62,0.00
DE GRACIA,62,0.00
DIMARCO,62,0.00
GARCES,62,0.00
GARZON,62,0.00
INDUNI,62,0.00
LORIO,62,0.00
PARADA,62,0.00
POZUELO,62,0.00
RIBA,62,0.00
RINCON,62,0.00
ROBLEDO,62,0.00
SANDERS,62,0.00
SAWYERS,62,0.00
BATALLA,61,0.00
BETANCO,61,0.00
CONRADO,61,0.00
FARIÑAS,61,0.00
FONT,61,0.00
GIBSON,61,0.00
HUTCHINSON,61,0.00
LAU,61,0.00
MOHS,61,0.00
OSPINA,61,0.00
RIVERO,61,0.00
SAUTER,61,0.00
SEDO,61,0.00
SORTO,61,0.00
TACSAN,61,0.00
TANG,61,0.00
WINTER,61,0.00
ARATA,60,0.00
GABB,60,0.00
GALERA,60,0.00
GUARIN,60,0.00
MACIAS,60,0.00
MASON,60,0.00
OLIVER,60,0.00
BAZAN,59,0.00
CARR,59,0.00
CAVERO,59,0.00
DINARTES,59,0.00
FERLINI,59,0.00
IBAÑEZ,59,0.00
MERAYO,59,0.00
PANTOJA,59,0.00
RUDIN,59,0.00
SANTIAGO,59,0.00
SIU,59,0.00
SOSIMO,59,0.00
TIFFER,59,0.00
VELASCO,59,0.00
ALBAN,58,0.00
ARNESTO,58,0.00
BARROSO,58,0.00
CYRUS,58,0.00
GREGORY,58,0.00
NICARAGUA,58,0.00
RAPSO,58,0.00
WEBER,58,0.00
BENAVIDEZ,57,0.00
BLAKE,57,0.00
BLANDINO,57,0.00
CON,57,0.00
DALORZO,57,0.00
DOSMAN,57,0.00
FITORIA,57,0.00
LUQUEZ,57,0.00
MARCUZI,57,0.00
PASTORA,57,0.00
PEARSON,57,0.00
RAMON,57,0.00
RECINOS,57,0.00
SANCHUN,57,0.00
XATRUCH,57,0.00
ZURDO,57,0.00
ABRAHAM,56,0.00
ANGLIN,56,0.00
ARREA,56,0.00
BALLAR,56,0.00
CAICEDO,56,0.00
CARRO,56,0.00
CONDE,56,0.00
DURON,56,0.00
FORERO,56,0.00
GROSS,56,0.00
HAMM,56,0.00
HIBBERT,56,0.00
KOSCHNY,56,0.00
LAITANO,56,0.00
LAYAN,56,0.00
MONTURIOL,56,0.00
NAJAR,56,0.00
OLAYA,56,0.00
ORUE,56,0.00
SASSO,56,0.00
SEGOVIA,56,0.00
WRAY,56,0.00
AMEY,55,0.00
DEL CASTILLO,55,0.00
HAPPER,55,0.00
IZQUIERDO,55,0.00
JOYA,55,0.00
MAVISCA,55,0.00
MORELLI,55,0.00
SALMON,55,0.00
SAMBRANA,55,0.00
VAN DER LAAT,55,0.00
YONG,55,0.00
YU,55,0.00
ZHEN,55,0.00
CAYASSO,54,0.00
GRACIA,54,0.00
LINTON,54,0.00
PERRY,54,0.00
PINCAY,54,0.00
SCHLAGER,54,0.00
SORIANO,54,0.00
UZAGA,54,0.00
VILA,54,0.00
VILLAFRANCA,54,0.00
YESCA,54,0.00
AGUDELO,53,0.00
AJOY,53,0.00
BOSQUES,53,0.00
CALLEJAS,53,0.00
CHARPANTIER,53,0.00
GRANERA,53,0.00
LAMBERT,53,0.00
LLOBET,53,0.00
RIGGIONI,53,0.00
STUART,53,0.00
TRIGUERO,53,0.00
WILLIAMSON,53,0.00
ZHANG,53,0.00
ZUNIGA,53,0.00
ARANDA,52,0.00
ARNAEZ,52,0.00
AROSTEGUI,52,0.00
BARRETO,52,0.00
BENAMBUR,52,0.00
BRUMLEY,52,0.00
CASH,52,0.00
COLES,52,0.00
CURLING,52,0.00
DARCE,52,0.00
ELIAS,52,0.00
FATJO,52,0.00
HE,52,0.00
LAURITO,52,0.00
MACAYA,52,0.00
SLON,52,0.00
SOMOZA,52,0.00
STEPHEN,52,0.00
CALLEJA,51,0.00
CAMERON,51,0.00
CASTAING,51,0.00
GARMENDIA,51,0.00
INNECKEN,51,0.00
JAIMES,51,0.00
LAI,51,0.00
MUIR,51,0.00
ROSELLO,51,0.00
ARTIÑANO,50,0.00
CARTAGENA,50,0.00
COOK,50,0.00
CUESTA,50,0.00
DALOLIO,50,0.00
FARAH,50,0.00
HOFFMAN,50,0.00
HYMAN,50,0.00
MALE,50,0.00
OCAMPOS,50,0.00
PRICE,50,0.00
RAABE,50,0.00
RAUDEZ,50,0.00
REQUENE,50,0.00
SONG,50,0.00
TARDENCILLA,50,0.00
VASCONCELOS,50,0.00
WOLFE,50,0.00
AGUILUZ,49,0.00
BOSCHINI,49,0.00
FLOREZ,49,0.00
HENDERSON,49,0.00
POLINI,49,0.00
RICHARD,49,0.00
SORIO,49,0.00
TREVIÑO,49,0.00
VILLASEÑOR,49,0.00
AVILEZ,48,0.00
CHANGO,48,0.00
COCA,48,0.00
CORONEL,48,0.00
DE LA PEÑA,48,0.00
DEL CID,48,0.00
DEL RIO,48,0.00
GALINDO,48,0.00
HARVEY,48,0.00
HERRADORA,48,0.00
JOVEL,48,0.00
LACHNER,48,0.00
LOSILLA,48,0.00
LOWE,48,0.00
MOLINARES,48,0.00
MONGALO,48,0.00
MUNGRILLO,48,0.00
NORMAN,48,0.00
PERDOMO,48,0.00
PIÑEIRO,48,0.00
POZO,48,0.00
SACASA,48,0.00
SALOM,48,0.00
XIRINACHS,48,0.00
ABREU,47,0.00
ALBENDA,47,0.00
AMUY,47,0.00
BERTOZZI,47,0.00
CASORLA,47,0.00
DE LEMOS,47,0.00
DIEZ,47,0.00
FERLLINI,47,0.00
GARRON,47,0.00
GOLDONI,47,0.00
GRAY,47,0.00
HINE,47,0.00
LEVELL,47,0.00
LOZADA,47,0.00
MACIEL,47,0.00
MARSHALL,47,0.00
MILLINER,47,0.00
MIRALLES,47,0.00
PETERSEN,47,0.00
PORTOBANCO,47,0.00
RENDON,47,0.00
ROPER,47,0.00
SACIDA,47,0.00
SANTILLAN,47,0.00
SOUTH,47,0.00
TEMPLE,47,0.00
TRUQUE,47,0.00
ZAMORAN,47,0.00
BRYANT,46,0.00
BUSTILLO,46,0.00
CANIZALES,46,0.00
CASAS,46,0.00
GONZALES,46,0.00
MONTEALTO,46,0.00
PINEL,46,0.00
REYNA,46,0.00
SAMUEL,46,0.00
WING,46,0.00
BEITIA,45,0.00
BIANCHINI,45,0.00
BLEN,45,0.00
BUZO,45,0.00
CUEVA,45,0.00
DE LA TORRE,45,0.00
ESCOBEDO,45,0.00
GIRALT,45,0.00
GOLUBOAY,45,0.00
HUGHES,45,0.00
INCER,45,0.00
LANGE,45,0.00
MADRID,45,0.00
MANZANAREZ,45,0.00
MARCOS,45,0.00
MATEO,45,0.00
MATHIEW,45,0.00
MELLADO,45,0.00
MENANI,45,0.00
MESA,45,0.00
MESEGUER,45,0.00
NICHOLSON,45,0.00
PASAPERA,45,0.00
SANTANDER,45,0.00
STEPHENS,45,0.00
AGUINAGA,44,0.00
AQUINO,44,0.00
AUBERT,44,0.00
BIOLLEY,44,0.00
CORDOVA,44,0.00
ESTEVANOVICH,44,0.00
KINDERSON,44,0.00
MANTILLA,44,0.00
ROBELO,44,0.00
SALCEDO,44,0.00
SOLER,44,0.00
YEN,44,0.00
ARCEDA,43,0.00
BARRAZA,43,0.00
BARRIONUEVO,43,0.00
BELLANERO,43,0.00
CARBONELL,43,0.00
CATALAN,43,0.00
CHUNG,43,0.00
DONAIRE,43,0.00
FERRUFINO,43,0.00
GABRIEL,43,0.00
GIRO,43,0.00
HO,43,0.00
LU,43,0.00
MAYERS,43,0.00
OLIVERA,43,0.00
RIOTTE,43,0.00
THAMES,43,0.00
TOMAS,43,0.00
TROZ,43,0.00
VIERA,43,0.00
XIE,43,0.00
AGLIETTI,42,0.00
ARBIZU,42,0.00
AUSTIN,42,0.00
BIASETTI,42,0.00
BOX,42,0.00
CANDA,42,0.00
CIFUENTES,42,0.00
D AMBROSIO,42,0.00
DE LA ROCHA,42,0.00
DE SARRAGA,42,0.00
FUNEZ,42,0.00
HENAO,42,0.00
HILL,42,0.00
HYLTON,42,0.00
LANGEL,42,0.00
MC LEOD,42,0.00
MC QUIDDY,42,0.00
MONNEY,42,0.00
PAUT,42,0.00
RICKETTS,42,0.00
ROSARIO,42,0.00
RUPHUY,42,0.00
WABE,42,0.00
ALIZAGA,41,0.00
BORRAS,41,0.00
CHIANG,41,0.00
CLAYTON,41,0.00
CORAO,41,0.00
GUILA,41,0.00
HASBUN,41,0.00
HUERTA,41,0.00
HUTT,41,0.00
ICABALCETA,41,0.00
LAINES,41,0.00
LOZA,41,0.00
LUCONI,41,0.00
MEDAL,41,0.00
PALOMINO,41,0.00
PEYTREQUIN,41,0.00
SANTISTEBAN,41,0.00
SUÑOL,41,0.00
ZELADA,41,0.00
ADANIZ,40,0.00
AMORETTI,40,0.00
ANDRES,40,0.00
BRITO,40,0.00
BUJAN,40,0.00
BULACAR,40,0.00
CHANNER,40,0.00
CHONG,40,0.00
DE LA VEGA,40,0.00
DONALDSON,40,0.00
DOWNER,40,0.00
DOWNING,40,0.00
FERREIRA,40,0.00
JEFFRES,40,0.00
LAGO,40,0.00
LEYVA,40,0.00
ON,40,0.00
PETERKIN,40,0.00
REGIDOR,40,0.00
RILEY,40,0.00
SIMMONS,40,0.00
STEPHENSON,40,0.00
VIDEA,40,0.00
WARNER,40,0.00
YASLIN,40,0.00
ABAD,39,0.00
ABEA,39,0.00
ALMENDARES,39,0.00
ARBOINE,39,0.00
AYON,39,0.00
AYUB,39,0.00
AZUOLA,39,0.00
BARTON,39,0.00
BRAYAN,39,0.00
CASAFONT,39,0.00
CHICAS,39,0.00
DOTTI,39,0.00
GARTH,39,0.00
GOLDSTEIN,39,0.00
HORNA,39,0.00
JACOBO,39,0.00
KENNEDY,39,0.00
LIPPI,39,0.00
MAYKALL,39,0.00
MC CALLA,39,0.00
MC GREGOR,39,0.00
MICO,39,0.00
MONJARREZ,39,0.00
NEIL,39,0.00
NEIRA,39,0.00
NOBOA,39,0.00
OLASO,39,0.00
PANDOLFI,39,0.00
PARKS,39,0.00
RIGIONI,39,0.00
SANDOYA,39,0.00
SCARLETT,39,0.00
STRASBURGER,39,0.00
VALENTINE,39,0.00
VANEGA,39,0.00
WO CHING,39,0.00
ALLON,38,0.00
ALONZO,38,0.00
BALLESTEROS,38,0.00
CHARLES,38,0.00
CUELLAR,38,0.00
FRINI,38,0.00
MAZZA,38,0.00
PLATA,38,0.00
QUIJADA,38,0.00
RANKIN,38,0.00
RESCIA,38,0.00
ROSSI,38,0.00
RUCAVADO,38,0.00
SANTO,38,0.00
VINCENT,38,0.00
WARD,38,0.00
ALFONSO,37,0.00
ARGEÑAL,37,0.00
BLOISE,37,0.00
BORLOZ,37,0.00
CASTILLA,37,0.00
CISAR,37,0.00
CORREDERA,37,0.00
DE LA FUENTE,37,0.00
DE LA ROSA,37,0.00
DONZON,37,0.00
DOVER,37,0.00
FERRARO,37,0.00
FISHER,37,0.00
FREEMAN,37,0.00
GIUTTA,37,0.00
GOULDBOURNE,37,0.00
HEWITT,37,0.00
LA TOUCHE,37,0.00
LUCAS,37,0.00
MARICHAL,37,0.00
MUSMANNI,37,0.00
PANAMEÑO,37,0.00
QUINTEROS,37,0.00
RUBINSTEIN,37,0.00
WATTSON,37,0.00
WOOD,37,0.00
YEE,37,0.00
ALTERNO,36,0.00
ARNUERO,36,0.00
AROSEMENA,36,0.00
BARNES,36,0.00
CADRANO,36,0.00
CAPRA,36,0.00
CERROS,36,0.00
CHIA,36,0.00
CURTIS,36,0.00
DOMIAN,36,0.00
DUECK,36,0.00
DUMAS,36,0.00
FARGAS,36,0.00
GARRETA,36,0.00
GUARDIOLA,36,0.00
HILARION,36,0.00
HOFFMAISTER,36,0.00
HONG,36,0.00
IRAHETA,36,0.00
JENSEN,36,0.00
LACKWOOD,36,0.00
LANDERO,36,0.00
LONGHI,36,0.00
PAIZANO,36,0.00
PANILLA,36,0.00
PEMBERTON,36,0.00
QUANT,36,0.00
REGALADO,36,0.00
RIL,36,0.00
RIQUELME,36,0.00
SARRIA,36,0.00
SEVERINO,36,0.00
SWABY,36,0.00
THIELE,36,0.00
WARREN,36,0.00
WELLS,36,0.00
ZEAS,36,0.00
AGUZZI,35,0.00
ARIZA,35,0.00
BARADIN,35,0.00
BARRIA,35,0.00
BECKLES,35,0.00
BLACK,35,0.00
BLAIR,35,0.00
CADET,35,0.00
CASAL,35,0.00
CLARE,35,0.00
COLLINS,35,0.00
CROSS,35,0.00
CUBILLA,35,0.00
EASY,35,0.00
GALLEGO,35,0.00
PERNUDI,35,0.00
PITI,35,0.00
PUJOL,35,0.00
ROSA,35,0.00
SABAT,35,0.00
SALON,35,0.00
VILLAMIL,35,0.00
VILLAREBIA,35,0.00
WESLEY,35,0.00
WILLIS,35,0.00
YOCK,35,0.00
ZHOU,35,0.00
ACEDO,34,0.00
ARAGONES,34,0.00
ARCHIBOLD,34,0.00
ARZON,34,0.00
ASCENCIO,34,0.00
BARR,34,0.00
BARRIAS,34,0.00
BENEDITT,34,0.00
CAMPABADAL,34,0.00
CASTROVERDE,34,0.00
D AVANZO,34,0.00
DAVY,34,0.00
DELIYORE,34,0.00
FORESTER,34,0.00
GALDAMEZ,34,0.00
GAVARRETE,34,0.00
HARTLEY,34,0.00
HOEPKER,34,0.00
HOFFMANN,34,0.00
HONDOY,34,0.00
HSU,34,0.00
LAMUGUE,34,0.00
LOWIS,34,0.00
MA,34,0.00
MANCIA,34,0.00
MATOS,34,0.00
MC CLOUD,34,0.00
MIRAULT,34,0.00
MORAZAN,34,0.00
MURIAS,34,0.00
PEART,34,0.00
VINDEL,34,0.00
ALDANA,33,0.00
AMEN,33,0.00
BARREDA,33,0.00
BEJERANO,33,0.00
BERDUGO,33,0.00
BONE,33,0.00
CADENA,33,0.00
CARRAZCO,33,0.00
COHEN,33,0.00
CRESPI,33,0.00
DIERMISSEN,33,0.00
FERRANDINO,33,0.00
FISCHEL,33,0.00
GAMAZO,33,0.00
HOYOS,33,0.00
KELLERMAN,33,0.00
KNIGHT,33,0.00
LE ROY,33,0.00
LOBOS,33,0.00
MARTI,33,0.00
MESALLES,33,0.00
MINA,33,0.00
MULLER,33,0.00
NEWBALL,33,0.00
OMODEO,33,0.00
PAYNE,33,0.00
PIERRE,33,0.00
PORTELA,33,0.00
PUENTES,33,0.00
SEPULVEDA,33,0.00
STARKE,33,0.00
TIOLI,33,0.00
TOBON,33,0.00
VIDECHE,33,0.00
WEPOLT,33,0.00
WYNTER,33,0.00
ALZATE,32,0.00
BARILLA,32,0.00
BELLORIN,32,0.00
BENEDICT,32,0.00
BOTERO,32,0.00
CARDOSO,32,0.00
CARRASQUILLA,32,0.00
CEBA,32,0.00
CHEUNG,32,0.00
CHOLLETTE,32,0.00
CLACHAR,32,0.00
COLMENARES,32,0.00
CUETO,32,0.00
CUNDANO,32,0.00
DI PALMA,32,0.00
DIEN,32,0.00
DOBSON,32,0.00
DOLMOS,32,0.00
ESNA,32,0.00
ESPAÑA,32,0.00
FACEY,32,0.00
FAETH,32,0.00
FARGUHARSON,32,0.00
FIATT,32,0.00
FONG,32,0.00
FRECKLETON,32,0.00
GODFREY,32,0.00
GRAU,32,0.00
HANSELL,32,0.00
LASSO,32,0.00
LAVERDE,32,0.00
LAZCARES,32,0.00
LEONHARDES,32,0.00
LIMA,32,0.00
LINARTE,32,0.00
LOREDO,32,0.00
MALEAÑO,32,0.00
MATHEWS,32,0.00
MATHURIN,32,0.00
MATTHEWS,32,0.00
MAYNARD,32,0.00
MOLINARI,32,0.00
MORANTES,32,0.00
PARAMO,32,0.00
PEDROZA,32,0.00
PLA,32,0.00
QUISPE,32,0.00
RIASCOS,32,0.00
RUMOROSO,32,0.00
SAIZ,32,0.00
SALINA,32,0.00
SERNA,32,0.00
SLACK,32,0.00
WACHONG,32,0.00
WATERHOUSE,32,0.00
ARANCIBIA,31,0.00
ATMETLLA,31,0.00
BAARS,31,0.00
BACCA,31,0.00
BARLEY,31,0.00
BELMONTE,31,0.00
CANOSSA,31,0.00
CERON,31,0.00
CUAREZMA,31,0.00
DONZO,31,0.00
DUBON,31,0.00
FABA,31,0.00
GAROS,31,0.00
GEORGE,31,0.00
GOLOBIO,31,0.00
GOURZONG,31,0.00
GROSSI,31,0.00
HALABI,31,0.00
HERRAN,31,0.00
HOLMES,31,0.00
LOSADA,31,0.00
LUJAN,31,0.00
MC ADAM,31,0.00
MILLS,31,0.00
MOXY,31,0.00
MULLINGS,31,0.00
OLIVERIO,31,0.00
OMIER,31,0.00
PEÑAS,31,0.00
PITTERSON,31,0.00
RIVERS,31,0.00
SAMAYOA,31,0.00
SANZ,31,0.00
SARGENT,31,0.00
SELL,31,0.00
SKINNER,31,0.00
SOLE,31,0.00
SU,31,0.00
SUN,31,0.00
VIGOT,31,0.00
ALEXANDER,30,0.00
ALOMAR,30,0.00
ANDRE,30,0.00
AVALO,30,0.00
BARCENAS,30,0.00
BOYD,30,0.00
CARIAS,30,0.00
CARO,30,0.00
CHARLTON,30,0.00
CORNAVACA,30,0.00
CROOKS,30,0.00
CUBAS,30,0.00
DE TRINIDAD,30,0.00
FARLEY,30,0.00
FERREY,30,0.00
FORRESTER,30,0.00
FRAY,30,0.00
GARINO,30,0.00
GARZA,30,0.00
GRIMAS,30,0.00
GULLOCK,30,0.00
HINRICHS,30,0.00
HOLST,30,0.00
MACRE,30,0.00
MATUZ,30,0.00
MONDOL,30,0.00
NICUNDANO,30,0.00
OCAÑA,30,0.00
PELAEZ,30,0.00
ROBERTS,30,0.00
SAMBOLA,30,0.00
SILVAS,30,0.00
TELLINI,30,0.00
TORIJANO,30,0.00
TRIANA,30,0.00
VELAZCO,30,0.00
ALCANTARA,29,0.00
ARRIAGA,29,0.00
BODAN,29,0.00
CAJIAO,29,0.00
CALZADA,29,0.00
CERCONE,29,0.00
CUENCA,29,0.00
DEL BARCO,29,0.00
ESTRIBI,29,0.00
EZETA,29,0.00
GILLEN,29,0.00
HUTCHISON,29,0.00
ISABA,29,0.00
JOSEPHS,29,0.00
KURR,29,0.00
LACEY,29,0.00
LAMICQ,29,0.00
LOVO,29,0.00
MASTROENI,29,0.00
MC LOUD,29,0.00
MO,29,0.00
MONROY,29,0.00
MONTAÑO,29,0.00
PETGRAVE,29,0.00
RICO,29,0.00
SABATER,29,0.00
SAN GIL,29,0.00
SAPRISSA,29,0.00
SEGARES,29,0.00
SOLARTE,29,0.00
TEJEDA,29,0.00
VALIENTE,29,0.00
VICTORY,29,0.00
ZONTA,29,0.00
ABDELNOUR,28,0.00
ABELLA,28,0.00
ANTON,28,0.00
AREND,28,0.00
AVERRUZ,28,0.00
BALDIVIA,28,0.00
BRUCE,28,0.00
COLVILLE,28,0.00
COX,28,0.00
DANIEL,28,0.00
DEJUK,28,0.00
DOÑA,28,0.00
GIUSTI,28,0.00
GUADRON,28,0.00
HERRON,28,0.00
ISAAC,28,0.00
KERR,28,0.00
KIKUT,28,0.00
KOBERG,28,0.00
LEMAIRE,28,0.00
MATEY,28,0.00
MC LAREN,28,0.00
MELGAR,28,0.00
MOK,28,0.00
MONTALTO,28,0.00
MONTANARI,28,0.00
NICOLAS,28,0.00
OGUILVE,28,0.00
PECOU,28,0.00
POSADA,28,0.00
QUINTO,28,0.00
RAPSON,28,0.00
SHUM,28,0.00
VALLDEPERAS,28,0.00
WEISLEDER,28,0.00
WIESSEL,28,0.00
WINT,28,0.00
XIAO,28,0.00
YOCKS,28,0.00
ARBAIZA,27,0.00
BRECKENRIDGE,27,0.00
CAMARGO,27,0.00
CAVALARI,27,0.00
CHIRINO,27,0.00
COCOZZA,27,0.00
CONSUMI,27,0.00
CORAZZARI,27,0.00
COUSIN,27,0.00
CREED,27,0.00
DANNENBERGER,27,0.00
DE MEZERVILLE,27,0.00
DUMANI,27,0.00
EBANKS,27,0.00
EDMOND,27,0.00
ESCUDERO,27,0.00
FACIO,27,0.00
FERRER,27,0.00
FIGUERES,27,0.00
FOULKES,27,0.00
GUENDEL,27,0.00
HOUSTON,27,0.00
HUME,27,0.00
HURTECHO,27,0.00
KAYEN,27,0.00
KNUDSEN,27,0.00
KOOPER,27,0.00
LEUNG,27,0.00
MATTIS,27,0.00
MC ELROY,27,0.00
MC TAGGART,27,0.00
MICHEL,27,0.00
MIDENCE,27,0.00
MILES,27,0.00
MITCHEL,27,0.00
MOLANO,27,0.00
MONTAGNE,27,0.00
NEWMAN,27,0.00
NICOYA,27,0.00
NORIEGA,27,0.00
ORANTES,27,0.00
PANTON,27,0.00
PEREA,27,0.00
PUERTO,27,0.00
REES,27,0.00
ROYES,27,0.00
SBRAVATTI,27,0.00
SHIRLEY,27,0.00
SIBAR,27,0.00
SILIEZAR,27,0.00
SINFONTE,27,0.00
SONGG,27,0.00
URPI,27,0.00
ZABALA,27,0.00
ZULUAGA,27,0.00
ARRIAZA,26,0.00
BEER,26,0.00
BERNINI,26,0.00
BETANCU,26,0.00
BLUM,26,0.00
BRIGHT,26,0.00
CALIX,26,0.00
CEDILLOS,26,0.00
COLEMAN,26,0.00
DE LOS SANTOS,26,0.00
FEMENIAS,26,0.00
FLORIAN,26,0.00
GIBB,26,0.00
GOULBOURNE,26,0.00
GUTH,26,0.00
HARRISON,26,0.00
HEILBRON,26,0.00
HIO,26,0.00
KING,26,0.00
LAZARUS,26,0.00
LIAO,26,0.00
LING,26,0.00
LINKIMER,26,0.00
MAJANO,26,0.00
MANLEY,26,0.00
MAYA,26,0.00
MAYORQUIN,26,0.00
MONTALVO,26,0.00
MURDOCK,26,0.00
PAPILI,26,0.00
PINELL,26,0.00
POLONIO,26,0.00
REGUEYRA,26,0.00
RENAULD,26,0.00
REÑAZCO,26,0.00
ROCKWELL,26,0.00
ROHRMOSER,26,0.00
SANAHUJA,26,0.00
SEMERARO,26,0.00
STEVANOVICH,26,0.00
STEVENSON,26,0.00
SUDASASSI,26,0.00
SWIRGSDE,26,0.00
VAZ,26,0.00
VELARDE,26,0.00
WILSHIRE,26,0.00
WOODBRIDGE,26,0.00
WOODLEY,26,0.00
YAN,26,0.00
ABAUNZA,25,0.00
AGUIRREZ,25,0.00
ANDROVETTO,25,0.00
ARBOLEDA,25,0.00
BEGNOZZI,25,0.00
BOHORQUEZ,25,0.00
BRACK,25,0.00
CALIVA,25,0.00
CARNEGIE,25,0.00
CEAS,25,0.00
CERSOSIMO,25,0.00
CHAJUD,25,0.00
DALORSO,25,0.00
DE BENEDICTIS,25,0.00
DE LA ESPRIELLA,25,0.00
ESTUPIÑAN,25,0.00
FARIÑA,25,0.00
FRANCES,25,0.00
GAVIRIA,25,0.00
GOCHEZ,25,0.00
GRENALD,25,0.00
GUASCH,25,0.00
HADDEN,25,0.00
HAMPTON,25,0.00
HARDING,25,0.00
JOP,25,0.00
